Time since transaction,Type,USD Amount,Token Amount,ETH amount,USD Price,DATE_URL,DATE6,DATE_URL7,DATE8
1mo 15d agoNov 3 02:43:47 PM,Sell,206.13,"3,266.26",0.08432,$0.06,,,https://etherscan.io/tx/0xf75e2a3199c55cd2f29b8fa8736a407c38b74e9259abcaf03dc8545852b322d7,
1mo 15d agoNov 3 05:44:47 AM,Sell,111.17,"1,724.99",0.04465,$0.06,,,https://etherscan.io/tx/0x2bf2627f169ac78cf3725f6981e8a5911410436dc83efb4cb68c1c0845a534bc,
1mo 15d agoNov 3 01:32:11 AM,Sell,"1,120.86","17,249",0.4512,$0.06,,,https://etherscan.io/tx/0xcaad16a1b689ce9b732ae2ac0072e7f72ece0bc7e9fdf4fc2c84a43824dd71d0,
1mo 15d agoNov 2 07:49:23 PM,Sell,113.98,"1,724.99",0.0456,$0.07,,,https://etherscan.io/tx/0x843671ab5c624971f575bd6443f48c647aa0b9855314500214d0f8aeb95bc08f,
1mo 16d agoNov 2 04:25:11 PM,Buy,22.1,331.24,0.008816,$0.07,https://etherscan.io/address/0x678111a6cA5749f1744b5E080A855CEC8d631E20,6.31E+22,https://etherscan.io/tx/0xd9cd8b699b36f664ffee53eac6fb0fa638e371d2d219cd5f7b6614d988f3572b,
1mo 16d agoNov 2 01:31:11 AM,Sell,117.8,"1,724.99",0.04567,$0.07,,,https://etherscan.io/tx/0xe5bce0a0e03103bdca884f68f07d85c68e78e934d1c186859d6d2234dfad5174,
1mo 17d agoNov 1 01:38:59 PM,Sell,"3,421.24","50,000",1.36,$0.07,,,https://etherscan.io/tx/0x361293fd6f9b13211deab1a19e7bff5688da4a64d6bcc06a8ca52983eec2be1d,
1mo 17d agoNov 1 02:51:23 AM,Sell,"1,894.97","25,978",0.7394,$0.07,,,https://etherscan.io/tx/0x669a596ff840dcf22e88a02d394290e6f7b0cc570769628fd1af1443d20c9dda,
1mo 17d agoOct 31 08:02:47 PM,Buy,250.56,"3,274.45",0.095,$0.08,,,https://etherscan.io/tx/0x2ec597d4449c47d88d026b71749742f4f7c73b552f054d914f50b8c933a61dee,
1mo 18d agoOct 31 11:57:59 AM,Sell,397.23,"5,174.99",0.1494,$0.08,,,https://etherscan.io/tx/0x71d5aba0f4a0fdc5306fc007411ace8131108715f0eb59ac117d657a6ecdc262,
1mo 18d agoOct 30 06:52:47 AM,Sell,"1,767.67","23,125",0.6723,$0.08,,,https://etherscan.io/tx/0xa998b263d83362d8e24d95ab02a0984a55cc5f03e58d10ba9269e4b8053cf1a3,
1mo 18d agoOct 30 12:27:59 AM,Buy,"1,418.01","18,450",0.5411,$0.08,,,https://etherscan.io/tx/0xc706099dd5c6f57c4fea2f77b7e488a9b0fcc7e4fead00b8f5b6283d2f229769,
1mo 18d agoOct 29 11:23:35 PM,Buy,"2,624.13","35,169",1,$0.08,https://etherscan.io/address/0x65c9874A0107c5553c92430a7AA3863a79D543fD,D543fD,https://etherscan.io/tx/0x2db89d19c0bf35100909205f79b7480abf2fe523d75f4539719ff5aea2c8b6c7,
1mo 18d agoOct 29 08:31:35 PM,Sell,125.57,"1,724.99",0.04782,$0.07,,,https://etherscan.io/tx/0x564d5fc86ccd0f426001a7a35a8644f7cafb15b51b8a0f7c787345d06df189f8,
1mo 18d agoOct 29 07:52:23 PM,Sell,631.69,"8,624.99",0.2405,$0.07,,,https://etherscan.io/tx/0x05ff0ba68c79b2839b6ae7eb82a81a1443b0be1d1733e089935f709ff5261ae5,
1mo 19d agoOct 29 03:21:23 PM,Buy,"2,724.06","37,684",1.04,$0.07,,,https://etherscan.io/tx/0x7e61118210b5e5230d05539a7d2183fc8b7cf924b86c1ca3164560311ffbfaf7,
1mo 19d agoOct 29 03:20:47 PM,Buy,262.02,"3,709.47",0.1,$0.07,,,https://etherscan.io/tx/0x56fbab867f16e155c76a9e75537fd615d7383b1f567487b67a72f69b1f3ef9c1,
1mo 19d agoOct 29 03:19:11 PM,Buy,523.65,"7,465.49",0.2,$0.07,,,https://etherscan.io/tx/0xcdb51ba4d77ad206abb55a4ba55b12c25ef36569e7ab8c9ae2860eca9a46f949,
1mo 19d agoOct 29 03:18:47 PM,Buy,523.65,"7,528.19",0.2,$0.07,,,https://etherscan.io/tx/0x84e9bb4e8ad50910bba05777cc190d1062b7a9b5fa0eeea465098df7d3b03012,
1mo 19d agoOct 29 03:18:23 PM,Buy,523.65,"7,591.68",0.2,$0.07,,,https://etherscan.io/tx/0x0de12291290fbce2642e09f3b59ae380da5164cc42188dd8cb92f4a98f3bee11,
1mo 19d agoOct 29 03:17:47 PM,Buy,523.65,"7,655.99",0.2,$0.07,,,https://etherscan.io/tx/0x5fc7adbac744136daac677c32b947f3a9f559408b3b629f733515db0698f2f2d,
1mo 19d agoOct 29 03:17:23 PM,Buy,523.65,"7,721.11",0.2,$0.07,,,https://etherscan.io/tx/0x7112e242972e4824727c5211e91afc2c7810f62a52bddb8e94293f6915c7a19f,
1mo 19d agoOct 29 10:40:47 AM,Buy,"2,568.95","46,105",1,$0.06,https://etherscan.io/address/0x65c9874A0107c5553c92430a7AA3863a79D543fD,D543fD,https://etherscan.io/tx/0xe8f075a0b534cc3104944681f4cd79ba9603abb40f3014dc28eb186acfe1671c,
1mo 19d agoOct 29 04:49:23 AM,Buy,125.28,"2,362.11",0.05,$0.05,,,https://etherscan.io/tx/0x5d91be2e697ed2d768ed162dafc91ca03a985cb21e8b9c8a0f52f6f100e91f90,
1mo 20d agoOct 28 06:44:11 PM,Sell,91.31,"1,724.99",0.03628,$0.05,,,https://etherscan.io/tx/0x4584c2d76ae1a800a5c8d8fcb55f7cdef0017cedb57b5ab82fc10956a52bc534,
1mo 20d agoOct 28 08:31:59 AM,Sell,251.22,"4,750.83",0.1002,$0.05,,,https://etherscan.io/tx/0x238e7cbe1217b3b093661d25d0e77d8efdc1c2f324ee431723f292320d8579f8,
1mo 20d agoOct 28 08:30:11 AM,Sell,251.22,"4,728.51",0.1002,$0.05,,,https://etherscan.io/tx/0x8f4c644fccf4907fe85838cc1a89b0fb1de90af638d27a2d05d2b6817ada3489,
1mo 20d agoOct 28 08:28:47 AM,Sell,250.9,"4,706.35",0.1002,$0.05,,,https://etherscan.io/tx/0xfe883d598c415c205f0679e6a7fc385331ece2fef312bb705b2eb2a6336afbf6,
1mo 21d agoOct 27 09:13:11 AM,Sell,549.4,"10,285",0.2207,$0.05,https://etherscan.io/address/0x8969329d1cDaC020d16fEe9F5a4A8A5B9345f8b3,45f8b3,https://etherscan.io/tx/0x208326699ea4849707f147e2334114fed725aa3450327429db9c376826361768,
1mo 21d agoOct 26 11:58:47 PM,Sell,411.67,"7,688.73",0.1665,$0.05,,,https://etherscan.io/tx/0x4de74d90640ead567b79a8aab8b300bcab76a4950948211eed741e36b6d1a5e4,
1mo 22d agoOct 26 03:47:47 PM,Sell,11.36,212.57,0.004621,$0.05,,,https://etherscan.io/tx/0x4eb7345250a08bcdb7b823b5fb177bd6ef193af19e1a89550e00e81d73c9a487,
1mo 22d agoOct 26 02:37:59 PM,Sell,276.7,"5,174.99",0.1128,$0.05,,,https://etherscan.io/tx/0x51a734191de6ecc4497d0db37c6690224c2f490cf0e39011763df7375d6fd462,
1mo 22d agoOct 26 08:55:11 AM,Sell,122.59,"2,250.86",0.04925,$0.05,,,https://etherscan.io/tx/0x1073a62d0b5626c47a0743564f227d4f62cb078c832445544b6733262fb960d3,
1mo 22d agoOct 26 12:49:23 AM,Sell,89.39,"1,606.29",0.03521,$0.06,,,https://etherscan.io/tx/0x7db1a7cedab45383969d5c2d7e2d82c3f2e29b5243bca20ce0fde114c87418ea,
1mo 23d agoOct 25 08:05:11 AM,Sell,117.64,"2,000.00",0.04633,$0.06,,,https://etherscan.io/tx/0x1d64aa23109959d0eab1a2b7b29ab42e3323e0f1fa334e137b256d37c3d8b468,
1mo 23d agoOct 25 01:25:47 AM,Sell,436.25,"7,419.68",0.1727,$0.06,,,https://etherscan.io/tx/0x4c6e8fa35ceb5f7b4e8637f9ba6b6b9b82261263287337fba07da49465e7f7a7,
1mo 24d agoOct 24 03:25:11 PM,Sell,102.69,"1,724.99",0.04035,$0.06,,,https://etherscan.io/tx/0x5ae33df572eca66c42cc2755dca8943bf9894c92d202c56d644a8a591f4f1551,
1mo 24d agoOct 23 08:32:23 PM,Sell,"1,527.35","25,000",0.5931,$0.06,,,https://etherscan.io/tx/0x708ea0e42b1540d9d1f58d5e3525510b8cfa07baa46a73b81db76689bc66a5b3,
1mo 25d agoOct 23 01:27:11 PM,Buy,409.2,"6,484.72",0.1562,$0.06,,,https://etherscan.io/tx/0x198e02b05e0e16e56ee5933c9cd46457f0ca61634b1214d5f7d8ee1340596c38,
1mo 25d agoOct 23 08:34:47 AM,Buy,526.44,"8,363.54",0.2,$0.06,,,https://etherscan.io/tx/0x1c3c4b72c614b8dc6f1c62327a47e18888131bccbd74bd68719198aefc905e87,
1mo 25d agoOct 23 03:10:23 AM,Sell,322.29,"5,174.99",0.1228,$0.06,,,https://etherscan.io/tx/0x50cec1f93b73ae3d7f1da010cbfb72358cd34ce5c9e60c27686c93d0d67e7389,
1mo 26d agoOct 22 02:20:11 PM,Sell,304.34,"4,827.61",0.1151,$0.06,,,https://etherscan.io/tx/0x567d21fa679392495ae7f6ab4b449b6eb97c3d88061f62b806119b20b3d88bf7,
1mo 26d agoOct 22 02:20:11 PM,Buy,"1,982.02","31,695",0.75,$0.06,,,https://etherscan.io/tx/0x22e8e9ff96da7f83fccf8294a93b008d9c99ebaf30603392eb775f3d66de3792,
1mo 26d agoOct 22 02:20:11 PM,Buy,296.15,"4,827.61",0.112,$0.06,,,https://etherscan.io/tx/0xe511ea1475781a93800213ffed0d4d7c69226ccec0704ab15478d3d0300c2076,
1mo 27d agoOct 21 05:12:11 PM,Sell,108.66,"1,724.98",0.03973,$0.06,,,https://etherscan.io/tx/0x4aeca7fc495050d62d8948534dc7bf355baf463cddb560063482d1a6461ac0fa,
1mo 27d agoOct 21 01:54:11 AM,Sell,"1,182.01","18,757",0.4367,$0.06,https://etherscan.io/address/0xE1EB0317EaC85769899AD39B787132Ad6423f410,23f410,https://etherscan.io/tx/0x1e6e2f2a79fee215c294aef45312d9a6b3f78db81ad97f9a27f3b308462ec743,
1mo 28d agoOct 19 08:49:47 PM,Sell,195.26,"3,047.55",0.0738,$0.06,,,https://etherscan.io/tx/0xd5aeedccc3bae670ceb0b0f1d2ece1e5361165c2085efa89e90c6c0e57751de0,
1mo 28d agoOct 19 08:48:47 PM,Sell,131.1,"2,040.00",0.04954,$0.06,,,https://etherscan.io/tx/0x6d48e39c28f049520816404c28a93024168af023003619574c2e41ba0ff36194,
1mo 28d agoOct 19 08:24:11 PM,Sell,118.26,"1,836.00",0.04467,$0.06,,,https://etherscan.io/tx/0x86e1f75910f9e82c621869779377c0134d66543647af5425452b59fb01628069,
1mo 29d agoOct 19 04:46:59 PM,Buy,197.21,"3,047.55",0.07456,$0.06,,,https://etherscan.io/tx/0xe73a798f87f3ad38292616dcd92401de063876d76a76a7787fba69f133572b61,
1mo 29d agoOct 19 02:12:23 PM,Buy,132.87,"2,049.24",0.05,$0.06,,,https://etherscan.io/tx/0xe24b5239bfdc3ce459db1382c869d49149d77c0c8a822669e6380879cfad0f06,
1mo 29d agoOct 19 12:12:35 PM,Buy,502.28,"7,828.16",0.19,$0.06,,,https://etherscan.io/tx/0xb712972a61569bda14c36f3220dcec92262fc019295f09ad797a512cec9cafe8,
1mo 29d agoOct 19 11:41:47 AM,Buy,263.9,"4,146.39",0.1,$0.06,,,https://etherscan.io/tx/0x58c00e3ff2533bb789d90ebc2ad72be7b02d3ad24a31a37b641305dbd2669288,
1mo 29d agoOct 19 11:36:23 AM,Buy,403.21,"6,369.88",0.1527,$0.06,,,https://etherscan.io/tx/0x1c48cf498f1ac82c5289a9e173df9e189bf92b168672c622e3ef2bb70d4d8a4b,
1mo 29d agoOct 19 10:56:11 AM,Sell,343.11,"5,448.00",0.1298,$0.06,,,https://etherscan.io/tx/0xdb4fa10010fb71240b8547263454e2db3a72f1069596b5f1e4a058c6a3b48724,
1mo 29d agoOct 19 05:25:35 AM,Buy,29.05,455.15,0.01093,$0.06,,,https://etherscan.io/tx/0x9cd041b51264d27babab8bd77f57e8d9b9b4c642418132000922b8b535e071b8,
1mo 29d agoOct 18 09:45:35 PM,Buy,"2,612.55","42,337",0.995,$0.06,,,https://etherscan.io/tx/0x0a585f36845444add0906278c4542db42770c0a8ce1edaf72e6de634c5056f13,
1mo 29d agoOct 18 09:16:23 PM,Sell,652.38,"10,813",0.2484,$0.06,,,https://etherscan.io/tx/0xfdaaba13e3bda690a687263300bb3ffee3292f6b8cfca79957b7491a208d879c,
1mo 29d agoOct 18 09:10:59 PM,Buy,787.86,"13,913",0.3,$0.06,,,https://etherscan.io/tx/0x1b15769831e459f04df938ea2329f6036fd173047f4b18006e875414a8330635,
1mo 29d agoOct 18 09:07:23 PM,Buy,656.48,"11,744",0.25,$0.06,,,https://etherscan.io/tx/0xf2a816c2bd0fc485dbffa79effc694d379a199cd36c572bdbac7c60c0cda24a2,
1mo 29d agoOct 18 07:30:35 PM,Buy,"1,538.81","27,948",0.5833,$0.06,,,https://etherscan.io/tx/0x934c1f72039baacc24cd336be28c1ab7f2b9c6c4f8f3a4ba598cb9805f5a7938,
1mo 29d agoOct 18 07:24:35 PM,Buy,779.1,"14,448",0.2953,$0.05,,,https://etherscan.io/tx/0x8da78cac75663b0c11e6ea9b2cdacc43e58eab01c2023f19e16d0fc834fc4ad2,
1mo 29d agoOct 18 07:20:47 PM,Buy,527.67,"9,900.71",0.2,$0.05,,,https://etherscan.io/tx/0xb59a478542da741cf2cf91c6f419f09a69dd2922657472e9799357c0c719f160,
1mo 29d agoOct 18 07:13:59 PM,Buy,"1,319.18","25,174",0.5,$0.05,,,https://etherscan.io/tx/0x2f2e863beb5b97fa422ffceb06f4da6c05054257796610c75caa73df506fdb7b,
2mo agoOct 18 06:41:47 PM,Buy,"1,317.52","25,795",0.5,$0.05,,,https://etherscan.io/tx/0x8e607e96b21830482ec983109daa8afd9e14e2005f946cbf4b484e9d140469ba,
2mo agoOct 18 04:34:35 PM,Add,-,"999,999",0,-,,,https://etherscan.io/tx/0xa675ac8178242a1f1cc72e6bceedf4d7fb9fa57688fd2e9e5999f12fa8a98795,
2mo agoOct 18 02:58:47 PM,Buy,249.34,"5,012.50",0.09546,$0.05,https://etherscan.io/address/0x387a161C6b25aA854100aBaED39274e51aaffffd,affffd,https://etherscan.io/tx/0x10e0de9e3caec4403e3d1d89542d4007549a8aa749df59a79c5b3a6540164820,
2mo 1d agoOct 17 02:59:59 PM,Add,-,"391,270",0.049,-,https://etherscan.io/address/0x387a161C6b25aA854100aBaED39274e51aaffffd,affffd,https://etherscan.io/tx/0x6bf24d008d00ddd0b38017361fcb829cbed1064440d630a65a1b3eca30c7dd4b,
2mo 1d agoOct 17 10:47:59 AM,Buy,78.33,"1,585.68",0.03,$0.05,,,https://etherscan.io/tx/0x9ac12b362f529c1a5f236f11bbc0896eda93092407266948813ccad0839c702a,
2mo 1d agoOct 17 02:12:59 AM,Buy,182.61,"3,726.85",0.07,$0.05,,,https://etherscan.io/tx/0xca5ca2e118b7d7f5d44b8e6c282b5ec2e6b3acc5500f92ab4a237f779d84f415,
2mo 1d agoOct 17 12:20:23 AM,Sell,173.93,"3,544.84",0.06616,$0.05,,,https://etherscan.io/tx/0x1ba18dd50fd9942766e50fc57f9742e8eabf3cb3f46140efd0095a6021ea4d14,
2mo 1d agoOct 16 11:09:59 PM,Buy,"1,333.78","27,816",0.5056,$0.05,,,https://etherscan.io/tx/0xe6a129e5dceb5365f12d887777067af03fe49815ad1fb7ff7d4c86fc80829f2a,
2mo 2d agoOct 16 11:29:23 AM,Buy,259.96,"5,753.84",0.1,$0.05,,,https://etherscan.io/tx/0x3e3fa1dc1547ca4c1b94c88f9eaa7727a9bf99c2b5e19ebe96d994d0f214f6bb,
2mo 2d agoOct 16 10:43:59 AM,Buy,260.18,"5,841.70",0.1,$0.04,,,https://etherscan.io/tx/0xd0160c1ee4959fc0d64180b8068cc3cbda5463150514f74d0869ab3af34ef8e3,
2mo 2d agoOct 16 03:51:11 AM,Sell,228.37,"5,174.99",0.08797,$0.04,,,https://etherscan.io/tx/0xcf0756a89f4296432fbfb7f294264b820240979ad169055f3f63dd0cbb6400b5,
2mo 3d agoOct 14 07:04:23 PM,Sell,75.01,"1,724.99",0.02959,$0.04,,,https://etherscan.io/tx/0xd7f114b245baf91f8381acd8b7844b27abab24e95a3c8568802a424cfd8cb1a9,
2mo 4d agoOct 14 03:42:11 PM,Buy,253.73,"5,825.80",0.1,$0.04,,,https://etherscan.io/tx/0xfb6f2fbcf29e25603e26d933fee5aa2ac9e45593fed338d23eaaa9b2cf1ae761,
2mo 4d agoOct 14 02:45:23 PM,Buy,251.79,"5,915.32",0.1,$0.04,,,https://etherscan.io/tx/0xd432c8330ae4b27c714db8224ab2b19353de0dd9b54c99a407526dc9309291e3,
2mo 4d agoOct 14 09:51:35 AM,Buy,"1,023.34","25,539",0.4148,$0.04,https://etherscan.io/address/0x8D0521C7748e47369794cd346Fb61Ad31b0a2b03,0a2b03,https://etherscan.io/tx/0x331e01e2a7015f2ccff808fc41ad7677a14d8fcbbb5b4f5fcd51f577a901eff6,
2mo 4d agoOct 14 07:48:47 AM,Buy,245.62,"6,410.54",0.1,$0.04,,,https://etherscan.io/tx/0xaf50e3c23604ee53f49827728d707c0b3d99c8c28d52be88ba8965665350e560,
2mo 5d agoOct 13 03:05:23 PM,Buy,245.84,"6,627.75",0.1,$0.04,,,https://etherscan.io/tx/0x4c8db4708c1e5bdd965fd06677e870cac57116101e0f8e1767301eefb76562f6,
2mo 5d agoOct 13 03:04:59 PM,Buy,245.84,"6,736.46",0.1,$0.04,,,https://etherscan.io/tx/0x954877a3502d6398570b32152930a9322a2bf33fefefa9e5ab9852e71979efbc,
2mo 5d agoOct 13 03:04:47 PM,Buy,245.84,"6,847.87",0.1,$0.04,,,https://etherscan.io/tx/0xc7306adac7f1d0801db8dee17fb12ad6402ec70ddfd701d8dce92a911b49766b,
2mo 5d agoOct 13 03:04:11 PM,Buy,245.84,"6,962.06",0.1,$0.04,,,https://etherscan.io/tx/0xef395944a740fd17cc301f4b3f754dc9e3a1c40a8a88e6d398e66235c2ac24d2,
2mo 5d agoOct 13 03:03:59 PM,Sell,295.28,"8,398.50",0.1201,$0.03,,,https://etherscan.io/tx/0xcbea99da260e771e16850ff6920cd27a1ac4e45c98f51b15f4db5a9bb3b86992,
2mo 5d agoOct 13 03:03:59 PM,Buy,245.83,"6,938.45",0.1,$0.04,,,https://etherscan.io/tx/0xcf1b675e5479a886c48b0401df25a11f8996b61209ce75d45ab1a06c1e10be4b,
2mo 5d agoOct 13 03:03:59 PM,Buy,292.19,"8,398.50",0.1188,$0.04,,,https://etherscan.io/tx/0xe9b91726125bf8dbf0a7616d135b79a0f561ece989fe3defcfba9f4039fe6f56,
2mo 5d agoOct 13 12:23:47 PM,Buy,"1,023.91","30,692",0.415,$0.03,,,https://etherscan.io/tx/0xcdaa35cb95a1a090bccf4b1468a7c15232369decf42694e02d1b29da2934a73f,
2mo 5d agoOct 13 12:21:47 PM,Buy,"1,026.28","33,088",0.4161,$0.03,https://etherscan.io/address/0x8e90675E889fcf027d47B04D859aA537f7052626,52626,https://etherscan.io/tx/0x1af6f7860ee1452c0a69f3dba379f936f7b68c72b60f3dc3fc2258a74c21a800,
2mo 5d agoOct 13 12:04:35 PM,Sell,71.25,"2,386.61",0.02883,$0.03,,,https://etherscan.io/tx/0xec2088003656e207875b8976812b7b84001543699a50d2d43381d9d63bae1d6f,
2mo 5d agoOct 13 12:04:35 PM,Buy,878.79,"30,147",0.3555,$0.03,,,https://etherscan.io/tx/0xf130b54008dec2c94a008e2e81d7593ceb5094d7be2a22e6b0042d6ad0771a94,
2mo 5d agoOct 13 12:04:35 PM,Buy,67.16,"2,386.61",0.02717,$0.03,,,https://etherscan.io/tx/0x482505e4c87f9b857d41158bfd7b96e1f6f4e52a72b403cbc82dcbb17bc9b20d,
2mo 5d agoOct 13 08:28:47 AM,Buy,"1,228.52","46,469",0.4961,$0.03,,,https://etherscan.io/tx/0x507de307509036a7c0491e300769748936d3cad48eb90197e4a0096b787a168d,
2mo 5d agoOct 12 09:28:35 PM,Buy,500.5,"20,470",0.2041,$0.02,,,https://etherscan.io/tx/0x9cc33a86435ea0f87f9d8f2cafb645de389d992b347be882cc002d9d66115d13,
2mo 6d agoOct 12 08:40:59 AM,Sell,82.54,"3,449.99",0.03362,$0.02,,,https://etherscan.io/tx/0x38154dff1eed06cdbd82db41701c8dcc3bce5508399c2d720e4f8b611a7efabc,
2mo 7d agoOct 11 12:29:59 AM,Sell,"1,211.15","49,264",0.5063,$0.02,,,https://etherscan.io/tx/0x67b5c38594f7e4712ed6434e8b7658fb37a6448e7a7d7b3c419f9c38fa524f69,
2mo 7d agoOct 11 12:25:35 AM,Sell,"2,375.11","83,862",0.992,$0.03,,,https://etherscan.io/tx/0x3c32fce50ad58db91a9bc11762e7c854c9191a74919e77f39709889090e71a64,
2mo 7d agoOct 10 07:57:23 PM,Sell,230.7,"7,406.08",0.09673,$0.03,,,https://etherscan.io/tx/0x26fca2d843a255e00c0cdf93b6b1cf96f74e8b30e2baa4a021994c528bdd02e8,
2mo 8d agoOct 10 05:22:47 PM,Buy,32.43,"1,019.90",0.0135,$0.03,https://etherscan.io/address/0xA450217E722E8dc9168dD2820E691529E12159Ad,2159Ad,https://etherscan.io/tx/0x5afa366a9031d5866e3a6e3cd115cdaff8c4b8678bb69de23cef87bc77d4424a,
2mo 8d agoOct 10 12:31:47 PM,Buy,461.94,"14,906",0.1937,$0.03,,,https://etherscan.io/tx/0x250c666f793b4f97183e0c0d84c1b74dbd2980d9f79b04598bbd3c6b0878fe8e,
2mo 8d agoOct 10 05:22:47 AM,Sell,"1,723.30","52,709",0.7117,$0.03,,,https://etherscan.io/tx/0x335a59abc27a960ef11217170468a99cbefd718cd17c8d591bae0cd9f7632a87,
2mo 8d agoOct 10 01:40:23 AM,Buy,36.59,"1,040.21",0.015,$0.04,,,https://etherscan.io/tx/0xdd44e81a4db51c7adaaa90ddf7a2ad7f318912c195c5787c7d54e67027583441,
2mo 8d agoOct 9 08:58:35 PM,Buy,268.1,"7,708.00",0.11,$0.03,,,https://etherscan.io/tx/0xb36cf4d88a8e46d230241a1972666aa99d7e824d67b951192d932caf7c8f9624,
2mo 8d agoOct 9 08:52:35 PM,Buy,73.69,"2,143.78",0.03023,$0.03,https://etherscan.io/address/0xEC8b6b6ee8dC5c6631747BDC6b1400Aff08829fD,8829fD,https://etherscan.io/tx/0x55201331f277b601c05d0b6a9a8001be57ab3412ec921055d7d3a1f8d4e6995d,
2mo 9d agoOct 9 05:45:59 PM,Sell,152.93,"4,231.29",0.06256,$0.04,,,https://etherscan.io/tx/0x16c79a4010de7ee949d5468f6daca14e1e75b4684f48b0efbda54925173a2b5d,
2mo 9d agoOct 9 05:45:59 PM,Buy,"1,699.18","49,279",0.6951,$0.04,,,https://etherscan.io/tx/0x35b6e029c688cce95eeb691a807629173113bec4fa9d4eb2a1f87d6fcea5c5da,
2mo 9d agoOct 9 05:45:59 PM,Buy,136.97,"4,231.29",0.05604,$0.03,,,https://etherscan.io/tx/0xe8ca19764a74e733e4689d4fbfe3650f2d491ceff2f9f0c735a73f4ed281561b,
2mo 9d agoOct 9 05:35:59 PM,Buy,219.99,"6,882.02",0.09,$0.03,https://etherscan.io/address/0x8969329d1cDaC020d16fEe9F5a4A8A5B9345f8b3,45f8b3,https://etherscan.io/tx/0x01ae97bba34df4a7e66768a83492384b23b8643bfb4ef96c6a531c27072254e8,
2mo 9d agoOct 9 04:54:47 PM,Buy,"2,439.62","84,073",0.9959,$0.03,,,https://etherscan.io/tx/0x074cf12ecfd22cc0b279b4ed7757138a86b0ee2041b26faafef606d4f237296f,
2mo 9d agoOct 9 11:15:23 AM,Buy,365.82,"14,070",0.15,$0.03,,,https://etherscan.io/tx/0x60382ffeb6ed6f62950f0699065fe5ab8956d88b706d1b0662705c1931c22ae5,
2mo 9d agoOct 9 09:11:23 AM,Buy,491.11,"19,410",0.2,$0.03,,,https://etherscan.io/tx/0x898fff94a81dbba116557902fa1f35817d9ea6c59df782cb7249a41f7ce4bcf1,
2mo 9d agoOct 9 06:22:11 AM,Buy,160.33,"6,575.91",0.066,$0.02,,,https://etherscan.io/tx/0x876a7ce606ebce52db31129b52856d696312260ceb7b3446fca6845cc4e37cfd,
2mo 9d agoOct 9 04:03:11 AM,Buy,104.94,"4,331.41",0.043,$0.02,,,https://etherscan.io/tx/0xeb984ece1ba5d621b0f20e74aec38e4e1730e96cf872cb0cf1d07805148bf838,
2mo 9d agoOct 9 01:08:59 AM,Buy,"1,208.35","52,709",0.495,$0.02,,,https://etherscan.io/tx/0x313217f4c486a9afae3a884278c3ed46be297a93fa57291f9a05ebf1a0614a12,
2mo 9d agoOct 9 01:08:35 AM,Buy,"2,068.72","104,373",0.8474,$0.02,,,https://etherscan.io/tx/0x928d3b847f2dfc9e423a7bb789756928be3ba19d4de6cb07801fc4076bfb385c,
2mo 9d agoOct 8 07:56:47 PM,Sell,61.49,"3,440.00",0.02534,$0.02,,,https://etherscan.io/tx/0x5db6c138adbc4bb787d9580207e11d0b17d3585767ff5fe307d6062bbfd70da0,
2mo 10d agoOct 8 09:56:47 AM,Sell,59.99,"3,450.00",0.02476,$0.02,,,https://etherscan.io/tx/0x6b10e06ca0b76644aa8272dd761911e0c10d500befb4dea1e912b1a0ef410d8b,
2mo 10d agoOct 8 01:33:35 AM,Buy,903.14,"51,904",0.36,$0.02,,,https://etherscan.io/tx/0xfebd106074470496914f4b523d3b12529352f1e67126f677a8ecb1b026ead834,
2mo 10d agoOct 7 09:58:23 PM,Buy,242.36,"15,089",0.099,$0.02,https://etherscan.io/address/0xE1EB0317EaC85769899AD39B787132Ad6423f410,23f410,https://etherscan.io/tx/0x678292270a46f9b3198091c3740bb2dc3eae4c85d9d85aaa10ddd01164b9b39c,
2mo 11d agoOct 7 02:44:35 AM,Sell,275.76,"17,249",0.1126,$0.02,,,https://etherscan.io/tx/0x292585acd993270e9339b9ac018fa159016b15af18f04e72ee4c07c3bc276900,
2mo 11d agoOct 7 02:37:11 AM,Sell,283.26,"17,249",0.1159,$0.02,,,https://etherscan.io/tx/0xe5282f5708eddbc952d507d982750fdfd7dcbf0b43e4243b95c37087a2efb048,
2mo 12d agoOct 6 07:33:47 AM,Sell,28.22,"1,724.99",0.01177,$0.02,,,https://etherscan.io/tx/0x4ab7319acaf0ef35f216f4710f5a72ba43e5f2790e19ab5641afdabafb12763c,
2mo 12d agoOct 5 11:59:23 PM,Sell,"1,205.73","68,999",0.5002,$0.02,,,https://etherscan.io/tx/0x53b0e046b92c9eb439f073e198c81a0dd7c8b66b6d29c2c3696fc2a32e973181,
2mo 12d agoOct 5 07:17:11 PM,Buy,5.33,284.66,0.002201,$0.02,,,https://etherscan.io/tx/0xe118ab990147c689851591e149d5f68c413f30871209c0421e55e84e831c6022,
2mo 15d agoOct 3 12:32:59 PM,Buy,859.84,"48,555",0.36,$0.02,,,https://etherscan.io/tx/0x143aebffb4a573cf36bf864e5ec9060124778e7f76f0093f61331cd067a7ea92,
2mo 15d agoOct 2 10:54:47 PM,Buy,244.01,"14,234",0.1,$0.02,,,https://etherscan.io/tx/0x113e1ff8b881686255ffe8d5a5763a287f5f30837a20b2522e405875db2115aa,
